"Year.of.Observation","Month.of.Observation","County","National.Database.Number","Nmfs.Regional.Number","Examiner.Name","Stranding.Agreement.Authority","Region","State","Body.of.Water","Latitude","Latitude.Actual.Estimate","Longitude","Longitude.Actual.Estimate","How.lat.long.determined","Findings.of.Human.Interaction","Observation.Date","Observation.Status","Not.Able.to.Examine","Date.of.Examination","Year.of.Examination","Month.of.Examination","Day.of.Examination","Condition.at.Examination","Left.at.Site","Sex","Age.Class","Length","Length.Units","Length.actual.estimate","Weight","Weight.Units","Weight.actual.estimate","Necropsied.Flag","Stranding.Necropsied.By","Additional.Remarks","Cetacean.Common.Name","Water.Body","mean_lat","mean_long","Long_error","Lat_error","long_corr","lat_corr","sci_name","Date","Msquid_N","Herring","Anch","Sard","MEI","NPGO","PDO","SST_39","SST_44","Upwelling_39","Upwelling_45","Wind_39","Wind_44","ENSO_cat","MEI_lag1","NPGO_lag1","PDO_lag1","SST_39_lag1","SST_44_lag1","Upwelling_39_lag1","Upwelling_45_lag1","Wind_39_lag1","Wind_44_lag1","ENSO_cat_lag1","MEI_lag2","NPGO_lag2","PDO_lag2","SST_39_lag2","SST_44_lag2","Upwelling_39_lag2","Upwelling_45_lag2","Wind_39_lag2","Wind_44_lag2","ENSO_cat_lag2","MEI_lag3","NPGO_lag3","PDO_lag3","SST_39_lag3","SST_44_lag3","Upwelling_39_lag3","Upwelling_45_lag3","Wind_39_lag3","Wind_44_lag3","ENSO_cat_lag3","SST_39_anom","SST_44_anom","SST_39_anom_lag1","SST_44_anom_lag1","SST_39_anom_lag2","SST_44_anom_lag2","SST_39_anom_lag3","SST_44_anom_lag3","CBA_North","CBA_South","CBA_North_lag1","CBA_South_lag1","CBA_North_lag2","CBA_South_lag2","CBA_North_lag3","CBA_South_lag3","Season","type"
2000,"JUL","Grays Harbor","NW-2000-1023685","NMFSNW-1484","D. DeGhetto","HOWL Wildlife","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-JUL-15","Alive","N","2000-JUL-20","2000","JUL","20","Alive","N","Male","Unid","NA","cm","actual","30","lb","Y","NA","NA","NA","Dalls porpoise","WA_Coast","47.059031","-124.159597888889","NA","NA","-124.159597888889","47.059031","Phocoenoides dalli",NA,NA,NA,NA,NA,-0.479,2.3652706,0.35,11.082,10.603,32.6887,-6.3377,-1.26938,-0.08429,"La Nina",-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,-4.38084,0.360516,"La Nina",-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",0.098958333,-0.13565,-0.916666667,-0.2329,-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.21857624,-0.31640437,0.121922225,-0.36338356,-0.8508392,-0.33052608,-0.37079966,-0.27302754,"Summer","Other"
2000,"JUL","Pacific","NW-2000-1024154","NMFSNW-1910","Public","Unknown","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-JUL-16","Fresh Dead","N","2000-JUL-16","2000","JUL","16","Fresh Dead","N","Unid","Unid","48","cm","actual","NA","in","N","NA","NA","NA","Unidentified","WA_Coast","46.4619215632911","-124.065987303797","NA","NA","-124.065987303797","46.4619215632911","NA NA",NA,NA,NA,NA,NA,-0.479,2.3652706,0.35,11.082,10.603,32.6887,-6.3377,-1.26938,-0.08429,"La Nina",-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,-4.38084,0.360516,"La Nina",-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",0.098958333,-0.13565,-0.916666667,-0.2329,-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.21857624,-0.31640437,0.121922225,-0.36338356,-0.8508392,-0.33052608,-0.37079966,-0.27302754,"Summer","Other"
2000,"JUL","Grays Harbor","NW-2000-1024151","NMFSNW-1908","Local Police","Unknown","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-JUL-15","Condition Unknown","N","2000-JUL-15","2000","JUL","15","Condition Unknown","N","Unid","Unid","36","cm","estimate","45","in","N","NA","NA","NA","Unidentified","WA_Coast","47.059031","-124.159597888889","NA","NA","-124.159597888889","47.059031","NA NA",NA,NA,NA,NA,NA,-0.479,2.3652706,0.35,11.082,10.603,32.6887,-6.3377,-1.26938,-0.08429,"La Nina",-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,-4.38084,0.360516,"La Nina",-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",0.098958333,-0.13565,-0.916666667,-0.2329,-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.21857624,-0.31640437,0.121922225,-0.36338356,-0.8508392,-0.33052608,-0.37079966,-0.27302754,"Summer","Other"
2000,"JUL","Grays Harbor","NW-2000-1023732","CRC-475","Cascadia Research","Unknown","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-JUL-09","Fresh Dead","N","2000-JUL-12","2000","JUL","12","Mummified/Skeletal","N","Male","Unid","1200","cm","actual","NA","kg","N","NA","NA","NA","Gray whale","WA_Coast","47.059031","-124.159597888889","NA","NA","-124.159597888889","47.059031","Eschrichtius robustus",NA,NA,NA,NA,NA,-0.479,2.3652706,0.35,11.082,10.603,32.6887,-6.3377,-1.26938,-0.08429,"La Nina",-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,-4.38084,0.360516,"La Nina",-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",0.098958333,-0.13565,-0.916666667,-0.2329,-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.21857624,-0.31640437,0.121922225,-0.36338356,-0.8508392,-0.33052608,-0.37079966,-0.27302754,"Summer","Other"
2000,"JUN","Grays Harbor","NW-2000-1023729","CRC-472","Cascadia Research","Unknown","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-JUN-04","Fresh Dead","N","2000-JUN-07","2000","JUN","7","Moderate Decomposition","N","Female","Unid","895","cm","actual","NA","kg","Y","NA","NA","NA","Gray whale","WA_Coast","47.059031","-124.159597888889","NA","NA","-124.159597888889","47.059031","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,-4.38084,0.360516,"La Nina",-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-0.916666667,-0.2329,-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,0.121922225,-0.36338356,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,"Summer","Other"
2000,"JUN","Clallam","NW-2000-1023649","NMFSNW-1450","NMML","Unknown","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-JUN-09","Fresh Dead","N","2000-JUL-06","2000","JUL","6","Advanced Decomposition","N","Male","Unid","1178","cm","actual","NA","kg","N","NA","NA","NA","Gray whale","Inland_WA","48.1414415904762","-124.188283641509","NA","NA","-124.188283641509","48.1414415904762","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,-4.38084,0.360516,"La Nina",-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-0.916666667,-0.2329,-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,0.121922225,-0.36338356,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,"Summer","Other"
2000,"JUN","Clallam","NW-2000-1023641","NMFSNW-1443","P. Gearin","MFS/NMML","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-JUN-09","Fresh Dead","N","2000-JUN-10","2000","JUN","10","Advanced Decomposition","N","Male","Unid","1090","cm","actual","NA","kg","N","NA","NA","NA","Gray whale","Inland_WA","48.1414415904762","-124.188283641509","NA","NA","-124.188283641509","48.1414415904762","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,-4.38084,0.360516,"La Nina",-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-0.916666667,-0.2329,-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,0.121922225,-0.36338356,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,"Summer","Other"
2000,"JUN","Clallam","NW-2000-1023640","NMFSNW-1442","P. Gearin","NMFS-National Marine Mammal Laboratory","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-JUN-06","Fresh Dead","N","2000-JUN-13","2000","JUN","13","Moderate Decomposition","N","Male","Adult","1128","cm","actual","NA","kg","N","NA","NA","NA","Gray whale","Inland_WA","48.1414415904762","-124.188283641509","NA","NA","-124.188283641509","48.1414415904762","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,-4.38084,0.360516,"La Nina",-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-0.916666667,-0.2329,-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,0.121922225,-0.36338356,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,"Summer","Other"
2000,"JUN","Lane","NW-2000-1023623","HMSC-C2","T. Follett","Oregon State University","NW","OR","NA","NA","NA","NA","NA","NA","N","2000-JUN-10","Fresh Dead","N","2000-JUN-12","2000","JUN","12","Advanced Decomposition","N","Female","Unid","1320","cm","actual","NA","kg","N","NA","NA","NA","Gray whale","OR_Coast","43.9715867428571","-124.1460408","NA","NA","-124.1460408","43.9715867428571","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,-4.38084,0.360516,"La Nina",-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-0.916666667,-0.2329,-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,0.121922225,-0.36338356,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,"Summer","Other"
2000,"JUN","Pacific","NW-2000-1023730","CRC-473","Cascadia Research","Unknown","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-JUN-04","Fresh Dead","N","2000-JUN-07","2000","JUN","7","Advanced Decomposition","N","Male","Unid","1195","cm","actual","NA","kg","Y","NA","NA","NA","Gray whale","WA_Coast","46.4619215632911","-124.065987303797","NA","NA","-124.065987303797","46.4619215632911","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,-4.38084,0.360516,"La Nina",-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-0.916666667,-0.2329,-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,0.121922225,-0.36338356,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,"Summer","Other"
2000,"JUN","Clallam","NW-2000-1023643","NMFSNW-1445","P. Gearin","MFS/NMML","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-JUN-17","Fresh Dead","N","2000-JUN-21","2000","JUN","21","Advanced Decomposition","N","Female","Unid","1219","cm","actual","NA","kg","N","NA","NA","NA","Gray whale","Inland_WA","48.1414415904762","-124.188283641509","NA","NA","-124.188283641509","48.1414415904762","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,-4.38084,0.360516,"La Nina",-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-0.916666667,-0.2329,-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,0.121922225,-0.36338356,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,"Summer","Other"
2000,"JUN","Pacific","NW-2000-1023731","CRC-474","Cascadia Research","Unknown","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-JUN-09","Fresh Dead","N","2000-JUN-11","2000","JUN","11","Moderate Decomposition","N","Male","Unid","1160","cm","actual","NA","kg","Y","NA","NA","NA","Gray whale","WA_Coast","46.4619215632911","-124.065987303797","NA","NA","-124.065987303797","46.4619215632911","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.112,2.1492677,0.29,10.299,9.883,156.329,-51.4247,-4.38084,0.360516,"La Nina",-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-0.916666667,-0.2329,-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,0.121922225,-0.36338356,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,"Summer","Other"
2000,"MAR","Grays Harbor","NW-2000-1023579","CRC 462","Cascadia Research","Unknown","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-MAR-22","Fresh Dead","N","2000-MAR-23","2000","MAR","23","Advanced Decomposition","N","Female","Unid","1170","cm","actual","NA","kg","Y","NA","NA","NA","Sperm whale","WA_Coast","47.059031","-124.159597888889","NA","NA","-124.159597888889","47.059031","Physeter macrocephalus",NA,NA,NA,NA,NA,-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,1.94643,5.391176,"La Nina",-0.973,1.1788208,-2.23,11.982,10.727,64.995,-76.3936,-2.72245,-0.597683,"La Nina",-0.953,1.3049656,-1.53,NA,NA,161.9507,55.52,-2.51394,-4.651003,"La Nina",-0.744076923,-0.556,-0.129615385,-0.865958333,-0.858115385,-2.187521739,NA,NA,0.21870416,-0.4218449,0.30914223,-0.15446927,-0.075414814,-0.5485003,0.5699431,-0.185748,"Spring","Other"
2000,"MAR","San Juan","NW-2000-1023633","NMFSNW-1435","Whale Museum","Unknown","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-MAR-29","Fresh Dead","N","2000-MAR-30","2000","MAR","30","Advanced Decomposition","N","Unid","Unid","43","cm","actual","30","in","N","NA","NA","NA","Harbor porpoise","Inland_WA","48.4573504957265","-122.95573","NA","NA","-122.95573","48.4573504957265","Phocoena phocoena",NA,NA,NA,NA,NA,-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,1.94643,5.391176,"La Nina",-0.973,1.1788208,-2.23,11.982,10.727,64.995,-76.3936,-2.72245,-0.597683,"La Nina",-0.953,1.3049656,-1.53,NA,NA,161.9507,55.52,-2.51394,-4.651003,"La Nina",-0.744076923,-0.556,-0.129615385,-0.865958333,-0.858115385,-2.187521739,NA,NA,0.21870416,-0.4218449,0.30914223,-0.15446927,-0.075414814,-0.5485003,0.5699431,-0.185748,"Spring","Other"
2000,"MAR","Grays Harbor","NW-2000-1027178","NMFSNW-4734","WDFW","Unknown","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-MAR-17","Fresh Dead","N","2000-MAR-17","2000","MAR","17","Fresh Dead","N","Female","Unid","176","cm","actual","NA","kg","N","NA","NA","NA","Harbor porpoise","WA_Coast","47.059031","-124.159597888889","NA","NA","-124.159597888889","47.059031","Phocoena phocoena",NA,NA,NA,NA,NA,-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,1.94643,5.391176,"La Nina",-0.973,1.1788208,-2.23,11.982,10.727,64.995,-76.3936,-2.72245,-0.597683,"La Nina",-0.953,1.3049656,-1.53,NA,NA,161.9507,55.52,-2.51394,-4.651003,"La Nina",-0.744076923,-0.556,-0.129615385,-0.865958333,-0.858115385,-2.187521739,NA,NA,0.21870416,-0.4218449,0.30914223,-0.15446927,-0.075414814,-0.5485003,0.5699431,-0.185748,"Spring","Other"
2000,"MAR","San Juan","NW-2000-1023580","NMFSNW-1388","R. Osborne","Whale Museum","NW","WA","NA","NA","NA","NA","NA","NA","Y","2000-MAR-23","Fresh Dead","N","2000-MAR-23","2000","MAR","23","Moderate Decomposition","N","Unid","Unid","NA","cm","actual","NA","kg","N","NA","NA","NA","Dalls porpoise","Inland_WA","48.4573504957265","-122.95573","NA","NA","-122.95573","48.4573504957265","Phocoenoides dalli",NA,NA,NA,NA,NA,-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,1.94643,5.391176,"La Nina",-0.973,1.1788208,-2.23,11.982,10.727,64.995,-76.3936,-2.72245,-0.597683,"La Nina",-0.953,1.3049656,-1.53,NA,NA,161.9507,55.52,-2.51394,-4.651003,"La Nina",-0.744076923,-0.556,-0.129615385,-0.865958333,-0.858115385,-2.187521739,NA,NA,0.21870416,-0.4218449,0.30914223,-0.15446927,-0.075414814,-0.5485003,0.5699431,-0.185748,"Spring","Other"
2000,"MAY","Whatcom","NW-2000-1023726","CRC-467","Public","Unknown","NW","WA","NA","NA","NA","-122.38","NA","NA","N","2000-MAY-10","Fresh Dead","N","2000-MAY-14","2000","MAY","14","Moderate Decomposition","N","Female","Unid","1275","cm","actual","NA","kg","Y","NA","NA","NA","Gray whale","Inland_WA","48.7796468787879","-122.626669302857","-0.246669302857143","NA","-122.38","48.7796468787879","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,1.94643,5.391176,"La Nina",-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,-0.129615385,-0.865958333,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,0.30914223,-0.15446927,"Spring","Other"
2000,"MAY","Jefferson","NW-2000-1023723","CRC-468","Cascadia Research","Unknown","NW","WA","NA","NA","NA","-124.21","NA","NA","N","2000-MAY-11","Fresh Dead","N","2000-MAY-17","2000","MAY","17","Advanced Decomposition","N","Female","Unid","1240","cm","actual","NA","kg","Y","NA","NA","NA","Gray whale","Inland_WA","47.8117218837209","-123.665621644444","0.544378355555565","NA","-124.21","47.8117218837209","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,1.94643,5.391176,"La Nina",-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,-0.129615385,-0.865958333,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,0.30914223,-0.15446927,"Spring","Other"
2000,"MAY","Pacific","NW-2000-1023879","NMFSNW-1661","K. Chandler","Seaside Aquarium","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-MAY-24","Fresh Dead","N","2000-MAY-24","2000","MAY","24","Advanced Decomposition","N","Unid","Unid","1214","cm","actual","NA","kg","N","NA","NA","NA","Gray whale","WA_Coast","46.4619215632911","-124.065987303797","NA","NA","-124.065987303797","46.4619215632911","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,1.94643,5.391176,"La Nina",-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,-0.129615385,-0.865958333,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,0.30914223,-0.15446927,"Spring","Other"
2000,"MAY","Snohomish","NW-2000-1023724","CRC-469","Cascadia Research","Unknown","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-MAY-14","Fresh Dead","N","2000-MAY-27","2000","MAY","27","Mummified/Skeletal","N","Male","Unid","1115","cm","actual","NA","kg","Y","NA","NA","NA","Gray whale","Inland_WA","47.4156538333333","-122.312481666667","NA","NA","-122.312481666667","47.4156538333333","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,1.94643,5.391176,"La Nina",-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,-0.129615385,-0.865958333,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,0.30914223,-0.15446927,"Spring","Other"
2000,"MAY","Lane","NW-2000-1023615","NMFSNW-1419","J. Hodder","Oregon Institute of Marine Biology","NW","OR","NA","NA","NA","NA","NA","NA","N","2000-MAY-01","Fresh Dead","N","2000-MAY-01","2000","MAY","1","Moderate Decomposition","N","Male","Unid","270","cm","actual","NA","kg","N","NA","NA","NA","Killer whale","OR_Coast","43.9715867428571","-124.1460408","NA","NA","-124.1460408","43.9715867428571","Orcinus orca",NA,NA,NA,NA,NA,-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,1.94643,5.391176,"La Nina",-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,-0.129615385,-0.865958333,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,0.30914223,-0.15446927,"Spring","Dolphinidae"
2000,"MAY","Grays Harbor","NW-2000-1023728","CRC-471","Cascadia Research","Cascadia Research","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-MAY-20","Fresh Dead","N","2000-MAY-22","2000","MAY","22","Advanced Decomposition","N","Male","Unid","1177","cm","actual","NA","kg","Y","2000-MAY-22","NA","NA","Gray whale","WA_Coast","47.059031","-124.159597888889","NA","NA","-124.159597888889","47.059031","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,1.94643,5.391176,"La Nina",-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,-0.129615385,-0.865958333,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,0.30914223,-0.15446927,"Spring","Other"
2000,"MAY","Clallam","NW-2000-1023638","NMFSNW-1440","P. Gearin","MFS/NMML","NW","WA","NA","NA","NA","NA","NA","NA","N","2000-MAY-26","Fresh Dead","N","2000-JUN-04","2000","JUN","4","Advanced Decomposition","N","Male","Unid","1341","cm","actual","NA","kg","N","NA","NA","NA","Gray whale","Inland_WA","48.1414415904762","-124.188283641509","NA","NA","-124.188283641509","48.1414415904762","Eschrichtius robustus",NA,NA,NA,NA,NA,-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,1.94643,5.391176,"La Nina",-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,-0.129615385,-0.865958333,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,0.30914223,-0.15446927,"Spring","Other"
2000,"MAY","Lincoln","NW-2000-1023624","NA","OCAq","Oregon Coast Aquarium","NW","OR","NA","NA","NA","NA","NA","NA","N","2000-MAY-20","Condition Unknown","N","2000-MAY-20","2000","MAY","20","Condition Unknown","N","Unid","Unid","NA","cm","actual","NA","kg","N","NA","NA","NA","Harbor porpoise","OR_Coast","44.6431007619048","-124.077402933333","NA","NA","-124.077402933333","44.6431007619048","Phocoena phocoena",NA,NA,NA,NA,NA,-1.207,2.123531,-0.83,11.356,9.953,-139.8682,-125.2014,3.891,2.807547,"La Nina",-1.139,1.4045384,-2,10.714,9.65,-56.5364,-148.5527,1.49351,2.879367,"La Nina",-1.161,1.0528054,-1.63,11.502,10.505,39.6248,-124.471,-3.28,2.460916,"La Nina",-1.05,1.3205504,-2.05,12.62,11.105,-138.3826,-189.236,1.94643,5.391176,"La Nina",-0.071333333,-0.185736842,-0.93416,-0.706333333,-0.744076923,-0.556,-0.129615385,-0.865958333,-0.8508392,-0.33052608,-0.37079966,-0.27302754,0.21870416,-0.4218449,0.30914223,-0.15446927,"Spring","Other"
