County,National.Database.Number,Field.Number,Nmfs.Regional.Number,Confidence.Code,Common.Name,Genus,Species,Report.Status,Examiner.Name,Affiliation,Stranding.Agreement.Authority,Region,Country,City,State,Body.of.Water,Locality.Detail,Latitude,Latitude.Units,Latitude.Actual.Estimate,Longitude,Longitude.Units,Longitude.Actual.Estimate,How.lat.long.determined,Restrand,Findings.of.Human.Interaction,Observation.Date,Year.of.Observation,Month.of.Observation,Day.of.Observation,How.Observed,Obs.Date.estimate.explaination,Observation.Date.Act.Est,Observation.Status,Not.Able.to.Examine,Date.of.Examination,Year.of.Examination,Month.of.Examination,Day.of.Examination,Condition.at.Examination,Left.at.Site,Sex,Age.Class,Length,Length.Units,Length.actual.estimate,Weight,Weight.Units,Date.of.Necropsy,Year.of.Necropsy,Month.of.Necropsy,Day.of.Necropsy,Stranding.Necropsied.By,Additional.Remarks,Cetacean.Common.Name,Water.Body,mean_lat,mean_long,Long_error,Lat_error,long_corr,lat_corr
Jefferson,NW-2018-1204645,CRC-1668,18NWR07048,NA,"Porpoise, harbor",Phocoena,phocoena,Ready for Regional Validation,Jessie Huggins,Cascadia Research,Cascadia Research,NW,NA,Kalaloch,WA,Pacific Ocean,just N of Beach 2,47.5778,decimal degrees,estimate,-124.3647,decimal degrees,estimate,Internet,N,CBD,2018-JUL-11,2018,JUL,11,Beach or Land,NA,NA,Moderate Decomposition,N,2018-JUL-11,2018,JUL,11,Moderate Decomposition,N,Female,Unid,85,cm,actual,15,kg,NA,NA,NA,NA,NA,originally reported to South Beach campground host as a dead whale. carcass sunburned. Scavenging at eyes and lower jaw. Skin beginning to slough around head.. .,Harbor porpoise,Inland_WA,4.78E+14,-1.24E+14,0.600091658,0.263040697,-1243647,475778
King,NW-2013-1151213,CRC-1252,13NWR05035,Confirmed- High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,NA,Seattle,WA,Puget Sound,"W seattle, Alki Point",47.577,dd.dddd,actual,-122.4198,dd.dddd,actual,GPS,N,N,2013-MAY-01,2013,MAY,1,Beach or Land,NA,NA,Fresh Dead,N,2013-MAY-01,2013,MAY,1,Fresh Dead,N,Male,Subadult,121,cm,actual,60,lb,2013-MAY-05,2013,MAY,5,CRC,put on ice until necropsy session on 05-May.,Harbor porpoise,Inland_WA,4.75E+14,-1.22E+14,-0.051826556,-0.036256407,-1224198,47577
King,NW-2017-1195777,SSW051617,17NWR05005,Confirmed- High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Robin Lindsey,West Seattle Seal Sitters,West Seattle Seal Sitters,NW,United States,Seattle,WA,Puget Sound,3229 Alki Ave SW,47.575,decimal degrees,actual,-122,decimal degrees,actual,NA,N,N,2017-MAY-16,2017,MAY,16,Beach or Land,NA,NA,Fresh Dead,N,2017-MAY-16,2017,MAY,16,Fresh Dead,N,Female,Adult,166,cm,actual,NA,NA,2017-MAY-17,2017,MAY,17,CRC,"removed from beach by seal sitters volunteers, transferred to ELK at 1800, on ice until necropsy next morning.",Harbor porpoise,Inland_WA,4.75E+14,-1.22E+14,-0.471626556,-0.034256407,-122,47575
King,NW-2019-1209873,SSW041819,19NWR04003,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Ready for Regional Validation,Lynn Shimamoto,West Seattle Seal Sitters,West Seattle Seal Sitters,NW,United States,Seattle,WA,Pacific Ocean,"Constellation Park, Beach Drive SW and 64th Ave SW",47.57254,decimal degrees,actual,-122.414135,decimal degrees,actual,Internet,,CBD,2019-APR-18,2019,APR,18,Beach or Land,,,Fresh Dead,,2019-APR-18,2019,APR,18,Fresh Dead,,Male,Subadult,104,cm,actual,18,kg,2019-Apr-19,2019,APR,19,"Jessie Huggins, Cascadia","Hotline reporting party said bald eagle was pecking at carcass. When found by Seal Sitters, carcass had been scavenged on left side of head. Necropsy by Jessie Huggins and Casey Mclean. Initial findings: thin but good blubber layer; evidence of respiratory infection; cause of mortality appeared to be some kind of disease of the liver which was discolored and firm. Awaiting histopathology results.",,,,,,,,
King,,SSW071315,,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Seal Sitters,Seal Sitters,Seal Sitters,NW,United States,Seattle,WA,Puget Sound,3855 Beach Dr Sw,47.5687,dd.dddd,actual,-122.4097,dd.dddd,actual,GPS,N,Y,2015-JUL-13,2015,JUL,13,Beach or Land,NA,NA,Fresh Dead,N,2015-JUL-13,2015,JUL,13,Fresh Dead,N,Male,Unid,94,,actual,NA,NA,2015-JUL-14,2015,JUL,14,CRC,"collected by WS seal sitters, held on ice overnight, and picked up by JLH on 14-Jul for necropsysmall ""x"" shaped cut (0.5x0.5cm) with puncture in center below/behind L eye--unknown origin. 2 straight, superficial lacerations on top of head, just behind/le",Harbor porpoise,Inland_WA,,,,,,
Jefferson,NW-2011-1140208,11-JF-013,11NWR06071,Confirmed - Medium Report,"Porpoise, Dalls",Phocoenoides,dalli,Validated,Agency Biologist,National Park Service,National Park Service,NW,United States,Kalaloch,WA,Pacific Ocean,NA,47.56757,decimal degrees,actual,-124.36162,decimal degrees,actual,GPS,N,CBD,2011-JUN-11,2011,JUN,11,Beach or Land,NA,NA,Moderate Decomposition,Y,NA,NA,NA,NA,NA,N,Unid,Unid,60,in,estimate,400,lb,NA,NA,NA,NA,NA,NA,Dalls porpoise,Inland_WA,4.78E+14,-1.24E+14,0.597011658,0.273270697,-12436162,4756757
King,NW-2013-1151140,CRC-1279,13NWR08015,Confirmed- High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Robin Lindsey,West Seattle Seal Sitters,West Seattle Seal Sitters,NW,NA,Seattle,WA,Puget Sound,"Weather watch Park, West Seattle",47.5674,dd.dddd,estimate,-122.4098,dd.dddd,estimate,Internet/Software,N,CBD,2013-AUG-02,2013,AUG,2,Beach or Land,NA,NA,Advanced Decomposition,N,2013-AUG-02,2013,AUG,2,Advanced Decomposition,N,Male,Calf,84,cm,actual,8,kg,2013-AUG-03,2013,AUG,3,CRC,WS Seal Sitters collected and transferred to JLH for sampling,Harbor porpoise,Inland_WA,4.75E+14,-1.22E+14,-0.061826556,-0.026656407,-1224098,475674
Kitsap,NW-2013-1152469,WDFW2013-006,13NWR01026,Confirmed- High Report,"Whale, gray",Eschrichtius,robustus,Validated,Steve Jeffries,WDFW/MMI,WDFW/MMI,NW,NA,Bremerton,WA,Puget Sound,Naval Base Kitsap,47.567,dd.dddd,estimate,-122.6,dd.dddd,estimate,Internet/Software,N,CBD,2013-JAN-19,2013,JAN,19,Floating,NA,NA,Fresh Dead,N,2013-JAN-19,2013,JAN,19,Fresh Dead,N,Male,Subadult,884,cm,actual,NA,NA,2013-JAN-23,2013,JAN,23,WDFW/MMI and CRC,"First reported dead on 19-Jan-13 in the Naval Shipyard. Towed to a bay in St. Clair inlet, then towed to Manchester for necropsy on 23-Jan-13. Probably been the same animal that was reported live in the Foss Waterway on 15-Jan-13. also for the last coup",Gray whale,Inland_WA,8.80E+14,-2.22E+14,-222347.1737,87916.84243,-2.22E+14,8.80E+14
Island,NW-2010-1122003,10Pp02SepWI-03,10NWR09002,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Sandy Dubpernell,Central Puget Sound Marine Mammal Stranding Network,Central Puget Sound Marine Mammal Stranding Network,NW,United States,Whidbey Island,WA,Pacific Ocean,"POssession Point Waterfront park at foot of boat ramp, Clinton",47.563,decimal degrees,estimate,-122.213,decimal degrees,estimate,Map,N,CBD,2010-SEP-02,2010,SEP,2,Beach or Land,NA,NA,Fresh Dead,N,2010-SEP-02,2010,SEP,2,Fresh Dead,N,Male,Subadult,105,cm,actual,44.4,lb,NA,NA,NA,NA,NA,"the carcass was found partially under the boat ramp at the Possession Point Waterfront park. There was a ""peck"" hole (probably scavenging) on the right side of the face. the eye was gone. There were scrape marks/abrasions on both sides of the body. No obvious injuries or major wounds were noted. A small amount of blood was oozing from the mouth. The carcass appeared to be in good nutritional condition. The carcass was bagged and transported to the stranding network freezer for future necropsy.",Harbor porpoise,Inland_WA,4.81E+14,-1.95E+14,-1823.714153,0.583439233,-1.95E+14,4.81E+14
Jefferson,NW-2018-1202914,CRC-1652,18NWR05014,NA,"Whale, gray",Eschrichtius,robustus,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,United States,Queets,WA,Pacific Ocean,"1/4 mile S of South Beach campground, on QIN land",47.5625,decimal degrees,actual,-124.3611,decimal degrees,actual,GPS,NA,Y,2018-MAY-07,2018,MAY,7,Beach or Land,NA,NA,Advanced Decomposition,Y,2018-MAY-08,2018,MAY,8,Advanced Decomposition,NA,Female,Adult,1280,cm,actual,0,NA,NA,NA,NA,NA,NA,"Escorted by Quinault Department of Natural Resources since it was on tribal land.. Extremely bloated. Large patches of skin sloughing off, all skin gone from tailstock and fluke. Tons of flies, massive amount of maggots in mouth. Laying on back and tipped to Rt side. Tailstock bent almost 90 degrees to the left. Cyst/blister on ventral tailstock (seen in other stranded grays as well). Evidence of old entanglement on tailstock. Appears to have been 2-3 wraps, significant indentation into blubber on ventral side at fluke insertion. Some old killer whale rakes on fluke, edge of L pec fin and fluke tips missing. Blubber had little oil--poor nutritional condition.. . Evidence of old entanglement on tailstock. Appears to have been 2-3 wraps, significant indentation into blubber on ventral side at fluke insertion. No bruising at site, likley happened some time ago and unrelated to stranding. Unable to examine top of head and back.",Gray whale,Inland_WA,4.78E+14,-1.24E+14,0.596491658,0.278340697,-1243611,475625
Kitsap,NW-2016-1191137,WDFW2016-048,16NWR06062,Confirmed- High Report,"Whale, humpback",Megaptera,novaeangliae,Validated,Dyanna Lambourn,WDFW/MMI,WDFW/MMI,NW,United States,Bremerton,WA,Puget Sound,Pier D at Navy Kitsap Ship yard,47.5561,decimal degrees,actual,-123,decimal degrees,actual,NA,N,Y,2016-JUN-01,2016,JUN,1,Floating,NA,NA,Fresh Dead,N,2016-JUN-01,2016,JUN,1,Fresh Dead,N,Female,Subadult,1060,cm,actual,30000,lb,2016-JUN-04,2016,JUN,4,WDFW/MMI/ CRC,Whale was reported dead at ~1000 to Navy. WDFW and CRC was notified at ~11:00AM. WDFW arrived 11:45 and was told that the whale had already been towed from intimal stranding sight and was secured on buoy outside the navy port security barrier until necropsy,Humpback whale,Inland_WA,8.80E+14,-2.22E+14,-222346.7737,87916.85333,-2.22E+14,8.80E+14
King,NW-2019-1214950,SSW082419,19NWR08025,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Ready for Regional Validation,Lynn Shimamoto,West Seattle Seal Sitters,West Seattle Seal Sitters,NW,United States,Seattle,WA,Pacific Ocean,"Lowman Beach Park, Seattle WA 98136",47.540188,decimal degrees,actual,-122.397731,decimal degrees,actual,Internet,,CBD,2019-AUG-24,2019,AUG,24,Beach or Land,,,Fresh Dead,Y,2019-AUG-24,2019,AUG,24,Fresh Dead,,Female,Subadult,108,cm,actual,,,,,,,Cascadia Research,"Carcass collected from beach by Seal Sitters, picked up by Erin of Cascadia Research.on 8/24 for necropsy.",,,,,,,,
King,NW-2018-1204020,SSW080318,18NWR08001,NA,"Porpoise, harbor",Phocoena,phocoena,Validated,Lynn Shimamoto,West Seattle Seal Sitters,West Seattle Seal Sitters,NW,United States,Seattle,WA,Pacific Ocean,Lincoln Park,47.535569,decimal degrees,actual,-122.395923,decimal degrees,actual,Internet,NA,CBD,2018-AUG-03,2018,AUG,3,Beach or Land,NA,NA,Advanced Decomposition,Y,2018-AUG-3,2018,AUG,3,Advanced Decomposition,NA,Unid,Calf,88,cm,actual,NA,NA,NA,NA,NA,NA,NA,"Possible post-mortem shark scavenging, per consultation with Jessie Huggins, Cascadia Research. See attached photos.",Harbor porpoise,Inland_WA,4.75E+14,-1.22E+14,-0.075703556,0.005174593,-122395923,47535569
King,NW-2016-1191239,CRC-1524,16NWR04070,Confirmed- High Report,"Whale, gray",Eschrichtius,robustus,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,NA,Seattle,WA,Puget Sound,in shipping lanes between vashon and seattle,47.53,dd.dddd,estimate,-122,dd.dddd,estimate,Internet/Software,N,CBD,2016-APR-24,2016,APR,24,Swimming,NA,NA,Alive,N,2016-APR-30,2016,APR,30,Fresh Dead,Y,Female,Subadult,894,cm,actual,NA,NA,2016-MAY-12,2016,MAY,12,CRC/WDFW/PTMSC,This whale was sighted live for several days bobbing at the surface of the water. On the water examinations by CRC and WDFW on 30-Apr-16 and CRC and a Seattle Aquarium veterinarian on 06-May-16 confirmed that a large portion of the animal's back (from sho,Gray whale,Inland_WA,4.75E+14,-1.22E+14,-0.471626556,0.010743593,-122,4753
Kitsap,NW-2012-1152632,WDFW2012-052,12NWR05143,Confirmed- High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Dyanna Lambourn,WDFW/MMI,WDFW/MMI,NW,NA,Gorst,WA,Puget Sound,Mud flats by Adelaide Gardens,47.5269,dd.dddd,estimate,-122.6966,dd.dddd,estimate,Internet/Software,N,CBD,2012-MAY-13,2012,MAY,13,Beach or Land,NA,NA,Fresh Dead,N,2012-MAY-13,2012,MAY,13,Fresh Dead,N,Male,Adult,147,cm,actual,42.5,kg,2012-MAY-14,2012,MAY,14,WDFW/MMI and CRC,Reported dead in mud flats as tide went out. No scavenging. Froth from blowhole. In rigor. Collected and put on ice till necropsy next day,Harbor porpoise,Inland_WA,8.80E+14,-2.22E+14,-222347.0771,87916.88253,-2.22E+14,8.80E+14
King,NW-2013-1153303,CRC-1297,13NWR09035,Confirmed- High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Robin Lindsey,West Seattle Seal Sitters,West Seattle Seal Sitters,NW,NA,Seattle,WA,Puget Sound,W seattle private beach,47.5259,dd.dddd,actual,-122.3946,dd.dddd,actual,GPS,N,CBD,2013-SEP-09,2013,SEP,9,Beach or Land,NA,NA,Moderate Decomposition,N,2013-SEP-09,2013,SEP,9,Moderate Decomposition,N,Male,Calf,94,cm,actual,NA,NA,2013-SEP-09,2013,SEP,9,CRC/WDFW,picked up off beach by Robin and transferred to JLH same day for necropsy,Harbor porpoise,Inland_WA,4.75E+14,-1.22E+14,-0.077026556,0.014843593,-1223946,475259
Kitsap,NW-2012-1152599,WDFW2012-120,12NWR08133,Confirmed- Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Dyanna Lambourn,WDFW/MMI,WDFW/MMI,NW,NA,Manchester,WA,Puget Sound,Yukon Harbor west of Colby creek,47.524,dd.dddd,estimate,-122.5464,dd.dddd,estimate,Internet/Software,N,CBD,2012-AUG-02,2012,AUG,2,Beach or Land,NA,NA,Condition Unknown,Y,NA,NA,NA,NA,NA,N,Unid,Calf,70,cm,estimate,20,kg,NA,NA,NA,NA,NA,"No pictures, report from credible source. Found at west side of Colby creek 1/4 mile from old pilings went out with tide, no response no exam 24-26"" inches long from snout to notch",Harbor porpoise,Inland_WA,8.80E+14,-2.22E+14,-222347.2273,87916.88543,-2.22E+14,8.80E+14
King,NW-2016-1191194,CRC-1545,16NWR08027,Confirmed- High Report,"Whale, humpback",Megaptera,novaeangliae,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,NA,Seattle,WA,Puget Sound,Fontleroy Ferry Dock,47.522,dd.dddd,actual,-122,dd.dddd,actual,GPS,N,N,2016-AUG-07,2016,AUG,7,Beach or Land,NA,NA,Alive,N,2016-AUG-07,2016,AUG,7,Fresh Dead,N,Female,Subadult,1190,cm,actual,18000,lb,2016-AUG-07,2016,AUG,7,CRC/WDFW,"reported live stranded in shallow water @0800, in area as early as 0500. JLH and Jeff Hogan entered water at 0930 to try to keep animal cool and comfortable, died at 1040. necropsy same day. Transient killer whales reported in area the day before. This hu",Humpback whale,Inland_WA,4.75E+14,-1.22E+14,-0.471626556,0.018743593,-122,47522
Kitsap,NW-2017-1198894,WDFW2017-074,17NWR07077,Confirmed- High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Dyanna Lambourn,WDFW/MMI,WDFW/MMI,NW,United States,Port Orchard,WA,Puget Sound,Just south of Harper Pier,47.5196,decimal degrees,actual,-123,decimal degrees,actual,NA,N,CBD,2017-JUL-11,2017,JUL,11,Beach or Land,NA,NA,Moderate Decomposition,N,2017-JUL-11,2017,JUL,11,Moderate Decomposition,N,Female,Adult,152,cm,actual,50,kg,NA,NA,NA,NA,NA,Porpoise was found on beach and reported to WDFW. Responded took measurement and due to decomposition buried at site. Suspect might be WDFW2017-068. but not likely due to current direction.,Harbor porpoise,Inland_WA,8.80E+14,-2.22E+14,-222346.7737,87916.88983,-2.22E+14,8.80E+14
Grays Harbor,NW-2016-1191201,CRC-1552,16NWR08034,Confirmed- Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,NA,Queets,WA,Pacific Ocean,1.5 mi S of river mouth,47.517,dd.dddd,estimate,-124,dd.dddd,estimate,Internet/Software,N,CBD,2016-AUG-19,2016,AUG,19,Beach or Land,NA,NA,Moderate Decomposition,Y,NA,NA,NA,NA,Moderate Decomposition,N,Male,Subadult,145,cm,estimate,NA,NA,NA,NA,NA,NA,NA,no response due to location and scavenging,Harbor porpoise,WA_Coast,4.71E+14,-1.24E+14,-0.156360692,-0.455527603,-124,47517
Grays Harbor,NW-2016-1193156,CRC-1578,16NWR10040,Confirmed- Medium Report,"Whale, sperm",Physeter,macrocephalus,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,NA,Tahola,WA,Pacific Ocean,1.5 miles S of Queets River mouth,47.509,dd.dddd,estimate,-124,dd.dddd,estimate,Internet/Software,N,CBD,2016-OCT-23,2016,OCT,23,Beach or Land,NA,NA,Moderate Decomposition,Y,NA,NA,NA,NA,Moderate Decomposition,N,Unid,Subadult,915,cm,estimate,NA,NA,NA,NA,NA,NA,NA,"seen by another party a few days prior to report, Liam forwarded to us. On Quinault tribal land, unable to access without tribal escort. Tried to work with tribe but unable to get to animal due to weather, tides, and unavailability of escort.",Sperm whale,WA_Coast,4.71E+14,-1.24E+14,-0.156360692,-0.447527603,-124,47509
Grays Harbor,NW-2011-1137482,CRC-1182,11NWR10011,Confirmed- Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,NA,Tahola,WA,Pacific Ocean,2 miles S of Queets River,47.501,dd.dddd,NA,-124.347,dd.dddd,NA,Internet/Software,N,CBD,2011-OCT-15,2011,OCT,15,Beach or Land,NA,NA,Fresh Dead,Y,NA,NA,NA,NA,Fresh Dead,N,Male,Adult,5,ft,Estimated,0,NA,NA,NA,NA,NA,NA,"first sighted on 15-Oct, seen heavily scavenged on 16-Oct, not reported to CRC until 17-Oct",Harbor porpoise,WA_Coast,4.71E+14,-1.24E+14,0.190639308,-0.439527603,-124347,47501
King,NW-2019-1214685,CRC-1755,19NWR08017,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,,Vashon,WA,Puget Sound,N end vashon,47.4986,decimal degrees,actual,-122.4579,decimal degrees,actual,GPS,N,N,2019-AUG-07,2019,AUG,7,Beach or Land,,,Fresh Dead,Y,2019-AUG-07,2019,AUG,7,Fresh Dead,N,Female,Calf,92,cm,actual,40,lb,2019-AUG-08,2019,AUG,8,CRC/SR3,"examined by Odin Lonning on 07 Aug in field. Collected by SR3 interns on morning of 08 Aug. scavenger damage L side from gape to pec fin insertion, into deep tissue. Moderately thin. Tail stock appears thicker than normal for harbor porpoise. Skin cracked and sloughing. Superficial scavenger damage in skin all over body.. .",,,,,,,,
Grays Harbor,NW-2017-1197042,CRC-1594,17NWR06052,Confirmed- High Report,"Whale, gray",Eschrichtius,robustus,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,United States,Queets,WA,Pacific Ocean,"just N of Whale Creek, QIN",47.4938,decimal degrees,actual,-124,decimal degrees,actual,GPS,N,CBD,2017-JUN-22,2017,JUN,22,Beach or Land,NA,NA,Advanced Decomposition,N,2017-JUN-30,2017,JUN,30,Advanced Decomposition,N,Male,Adult,1360,cm,actual,NA,NA,NA,NA,NA,NA,NA,had to wait for tribal escort for response,Gray whale,WA_Coast,4.71E+14,-1.24E+14,-0.156360692,-0.432327603,-124,474938
Grays Harbor,NW-2018-1203474,CRC-1661,18NWR06030,NA,"Whale, humpback",Megaptera,novaeangliae,Validated,Jessie Huggins,Cascadia Research,Cascadia Research,NW,NA,Queets,WA,Pacific Ocean,"near Whale Creek, QIN",47.4853,decimal degrees,actual,-124.3436,decimal degrees,actual,GPS,N,CBD,2018-JUN-23,2018,JUN,23,Beach or Land,NA,NA,Advanced Decomposition,Y,2018-JUN-28,2018,JUN,28,Advanced Decomposition,N,Female,Yearling,825,cm,actual,0,NA,NA,NA,NA,NA,NA,"first photographed on 23 June by QIN natural resources enforcement, reported to CRC on 25 June by Scott Mazzone. Tribal escort arranged for response on 28 June.. most skin missing, blubber ""melting"". Carcass deflated, tons of maggots. Laying belly up.. . HI unable to determine due to carcass condition.",Humpback whale,WA_Coast,4.71E+14,-1.24E+14,0.187239308,-0.423827603,-1243436,474853
King,NW-2013-1151211,CRC-1249,13NWR04030,Confirmed- High Report,"Whale, fin",Balaenoptera,physalus,Validated,John Calambokidis,Cascadia Research,Cascadia Research,NW,NA,Burien,WA,Puget Sound,Seahurst Park,47.481,dd.dddd,actual,-122.3621,dd.dddd,actual,GPS,N,Y,2013-APR-13,2013,APR,13,Floating,NA,NA,Fresh Dead,N,2013-APR-13,2013,APR,13,Fresh Dead,N,Male,Adult,2000,cm,estimate,NA,NA,2013-APR-13,2013,APR,13,CRC/WDFW/MaST,"reported floating near three tree point to coast guard by several anonymous sources at 0900. RP called CRC at 0930, carcass coming ashore at Seahurst park. Was beached by 1030 in front of playground and educational center. External and partial internal ex",Fin whale,Inland_WA,4.75E+14,-1.22E+14,-0.109526556,0.059743593,-1223621,47481
